Order Date,Sales,Profit,Quantity,Discount,Year,Month,Quarter,Day,DayOfWeek,DayOfYear,WeekOfYear,lag_1,lag_7,roll_mean_7
2022-03-02,1450.126,244.0397,45,0.26363636363636367,2022,3,1,2,2,61,9,17.62,1150.29,422.6954285714286
2022-03-03,950.664,87.4233,26,0.10000000000000002,2022,3,1,3,3,62,9,1450.126,47.904,465.5291428571428
2022-03-04,228.822,-33.922399999999996,14,0.19999999999999998,2022,3,1,4,4,63,9,950.664,117.8,594.4948571428571
2022-03-05,1240.02,480.4513,28,0.0,2022,3,1,5,5,64,9,228.822,128.876,610.3551428571428
2022-03-06,778.236,235.126,40,0.08,2022,3,1,6,6,65,9,1240.02,430.49199999999996,769.0899999999999
2022-03-07,166.59,56.1114,12,0.06666666666666667,2022,3,1,7,0,66,10,778.236,1065.886,818.7677142857144
2022-03-08,195.26,75.0096,9,0.06666666666666667,2022,3,1,8,1,67,10,166.59,17.62,690.2968571428571
2022-03-09,710.804,139.62849999999997,9,0.13333333333333333,2022,3,1,9,2,68,10,195.26,1450.126,715.674
2022-03-10,319.544,8.327600000000004,20,0.28750000000000003,2022,3,1,10,3,69,10,710.804,950.664,610.0565714285714
2022-03-11,300.93800000000005,-15.119000000000003,10,0.26,2022,3,1,11,4,70,10,319.544,228.822,519.8965714285714
2022-03-12,353.28,60.474,19,0.0,2022,3,1,12,5,71,10,300.93800000000005,1240.02,530.1988571428572
2022-03-13,2498.87,791.0928,67,0.1,2022,3,1,13,6,72,10,353.28,778.236,403.52171428571427
2022-03-14,49.616,4.9616,2,0.2,2022,3,1,14,0,73,11,2498.87,166.59,649.3265714285715
2022-03-16,1354.405,132.8043,41,0.20833333333333334,2022,3,1,16,2,75,11,49.616,195.26,632.616
2022-03-17,542.746,129.7274,56,0.12307692307692308,2022,3,1,17,3,76,11,1354.405,710.804,798.2081428571428
2022-03-18,490.214,-297.1532,36,0.2888888888888889,2022,3,1,18,4,77,11,542.746,319.544,774.199857142857
2022-03-19,811.5840000000001,253.19559999999998,39,0.06666666666666668,2022,3,1,19,5,78,11,490.214,300.93800000000005,798.5812857142856
2022-03-20,899.5680000000001,253.0645,21,0.06666666666666667,2022,3,1,20,6,79,11,811.5840000000001,353.28,871.5307142857143
2022-03-21,800.9159999999999,178.06079999999997,35,0.1,2022,3,1,21,0,80,12,899.5680000000001,2498.87,949.5718571428571
2022-03-23,816.108,98.6468,29,0.05714285714285715,2022,3,1,23,2,82,12,800.9159999999999,49.616,707.007
2022-03-24,1257.298,340.2724,17,0.05714285714285715,2022,3,1,24,3,83,12,816.108,1354.405,816.5058571428572
2022-03-25,2040.4660000000001,303.0758,39,0.09090909090909091,2022,3,1,25,4,84,12,1257.298,542.746,802.6334285714286
2022-03-26,852.92,-143.42079999999999,34,0.16,2022,3,1,26,5,85,12,2040.4660000000001,490.214,1016.5934285714286
2022-03-27,1309.626,167.2006,30,0.05833333333333333,2022,3,1,27,6,86,12,852.92,811.5840000000001,1068.4085714285716
2022-03-28,176.502,-2.362599999999997,26,0.11666666666666665,2022,3,1,28,0,87,13,1309.626,899.5680000000001,1139.5574285714285
2022-03-29,81.4,21.164,5,0.0,2022,3,1,29,1,88,13,176.502,800.9159999999999,1036.2622857142858
2022-03-30,656.407,222.0362,16,0.15,2022,3,1,30,2,89,13,81.4,816.108,933.4742857142857
2022-03-31,631.5508,-2.0714000000000112,48,0.192,2022,3,1,31,3,90,13,656.407,1257.298,910.659857142857
2022-04-01,1173.004,182.942,58,0.10454545454545455,2022,4,2,1,4,91,13,631.5508,2040.4660000000001,821.2674
2022-04-02,822.97,215.8982,16,0.0,2022,4,2,2,5,92,13,1173.004,852.92,697.344257142857
2022-04-03,32.528,9.8466,7,0.2,2022,4,2,3,6,93,13,822.97,1309.626,693.0656857142858
2022-04-04,808.47,110.1777,13,0.03333333333333333,2022,4,2,4,0,94,14,32.528,176.502,510.6231142857143
2022-04-06,114.41999999999999,44.0304,8,0.35,2022,4,2,6,2,96,14,808.47,81.4,600.9042571428572
2022-04-07,732.7,-85.2022,11,0.35,2022,4,2,7,3,97,14,114.41999999999999,656.407,605.6214000000001
2022-04-08,1119.3999999999999,390.088,25,0.0,2022,4,2,8,4,98,14,732.7,631.5508,616.5204
2022-04-09,1124.8999999999999,411.2821,35,0.18181818181818182,2022,4,2,9,5,99,14,1119.3999999999999,1173.004,686.2131428571429
2022-04-10,755.529,171.7842,29,0.16999999999999998,2022,4,2,10,6,100,14,1124.8999999999999,822.97,679.3411428571428
2022-04-11,319.806,18.417,28,0.2285714285714286,2022,4,2,11,0,101,15,755.529,32.528,669.7067142857142
2022-04-12,69.66,31.347,9,0.0,2022,4,2,12,1,102,15,319.806,808.47,710.7464285714286
2022-04-13,449.904,-34.1526,12,0.13333333333333333,2022,4,2,13,2,103,15,69.66,114.41999999999999,605.2021428571428
2022-04-14,652.93,33.600500000000004,30,0.15000000000000002,2022,4,2,14,3,104,15,449.904,732.7,653.1284285714285
2022-04-15,332.338,109.8951,19,0.18333333333333335,2022,4,2,15,4,105,15,652.93,1119.3999999999999,641.7327142857141
2022-04-16,944.429,-45.439,30,0.28500000000000003,2022,4,2,16,5,106,15,332.338,1124.8999999999999,529.2952857142857
2022-04-17,881.474,-3.514999999999999,56,0.24166666666666667,2022,4,2,17,6,107,15,944.429,755.529,503.51371428571434
2022-04-20,1184.696,43.96790000000001,40,0.3,2022,4,2,20,2,110,16,881.474,319.806,521.505857142857
2022-04-21,345.74399999999997,-199.6009,21,0.4,2022,4,2,21,3,111,16,1184.696,69.66,645.0615714285715
2022-04-22,272.632,6.2152,5,0.1,2022,4,2,22,4,112,16,345.74399999999997,449.904,684.5021428571429
2022-04-23,1199.222,199.3172,56,0.15333333333333332,2022,4,2,23,5,113,16,272.632,652.93,659.1775714285714
2022-04-24,376.558,-46.536100000000005,17,0.35,2022,4,2,24,6,114,16,1199.222,332.338,737.2192857142857
2022-04-25,678.113,104.5849,36,0.14375000000000002,2022,4,2,25,0,115,17,376.558,944.429,743.5364285714286
2022-04-26,61.608000000000004,27.162300000000002,12,0.19999999999999998,2022,4,2,26,1,116,17,678.113,881.474,705.4912857142857
2022-04-27,576.5756,60.020599999999995,24,0.08666666666666667,2022,4,2,27,2,117,17,61.608000000000004,1184.696,588.3675714285715
2022-04-28,43.312,6.769,6,0.20000000000000004,2022,4,2,28,3,118,17,576.5756,345.74399999999997,501.4932285714286
2022-04-29,4.91,2.4059,1,0.0,2022,4,2,29,4,119,17,43.312,272.632,458.2886571428571
2022-04-30,712.546,89.977,63,0.22352941176470587,2022,4,2,30,5,120,17,4.91,1199.222,420.0426571428572
2022-05-01,371.188,4.2890000000000015,12,0.15000000000000002,2022,5,2,1,6,121,17,712.546,376.558,350.5175142857143
2022-05-02,399.11,110.3944,20,0.0,2022,5,2,2,0,122,18,371.188,678.113,349.75037142857144
2022-05-03,622.9060000000001,-125.9066,31,0.275,2022,5,2,3,1,123,18,399.11,61.608000000000004,309.8928
2022-05-04,817.965,126.6117,24,0.25,2022,5,2,4,2,124,18,622.9060000000001,576.5756,390.07822857142855
2022-05-05,185.123,-122.5625,26,0.26666666666666666,2022,5,2,5,3,125,18,817.965,43.312,424.56242857142854
2022-05-06,1160.057,190.78119999999998,57,0.25,2022,5,2,6,4,126,18,185.123,4.91,444.8211428571429
2022-05-07,1090.818,226.40900000000002,13,0.06000000000000001,2022,5,2,7,5,127,18,1160.057,712.546,609.8421428571429
2022-05-08,298.602,11.378600000000002,17,0.2,2022,5,2,8,6,128,18,1090.818,371.188,663.881
2022-05-09,1078.222,273.9624,21,0.08571428571428573,2022,5,2,9,0,129,19,298.602,399.11,653.5115714285714
2022-05-11,449.469,-319.4249,28,0.23333333333333334,2022,5,2,11,2,131,19,1078.222,622.9060000000001,750.5275714285715
2022-05-12,970.384,36.53099999999999,45,0.13846153846153847,2022,5,2,12,3,132,19,449.469,817.965,725.7508571428572
2022-05-13,1033.098,143.9036,29,0.08333333333333333,2022,5,2,13,4,133,19,970.384,185.123,747.525
2022-05-14,1342.732,353.7744,68,0.10555555555555556,2022,5,2,14,5,134,19,1033.098,1160.057,868.6642857142858
2022-05-15,421.264,73.9747,15,0.2375,2022,5,2,15,6,135,19,1342.732,1090.818,894.7607142857142
2022-05-16,221.024,-55.256,2,0.2,2022,5,2,16,0,136,20,421.264,298.602,799.1101428571428
2022-05-18,1123.648,209.9728,52,0.225,2022,5,2,18,2,138,20,221.024,1078.222,788.0275714285714
2022-05-19,2608.954,754.5587,65,0.06666666666666668,2022,5,2,19,3,139,20,1123.648,449.469,794.5169999999999
2022-05-20,651.418,138.0961,31,0.044444444444444446,2022,5,2,20,4,140,20,2608.954,970.384,1103.0148571428572
2022-05-21,17.97,5.2113,3,0.0,2022,5,2,21,5,141,20,651.418,1033.098,1057.4482857142857
2022-05-22,336.562,-6.9694999999999965,25,0.18571428571428572,2022,5,2,22,6,142,20,17.97,1342.732,912.4300000000001
2022-05-23,241.436,-66.07770000000001,14,0.44000000000000006,2022,5,2,23,0,143,21,336.562,421.264,768.6914285714286
2022-05-25,222.106,22.8567,17,0.04,2022,5,2,25,2,145,21,241.436,221.024,743.0017142857143
2022-05-26,270.24,76.4496,9,0.0,2022,5,2,26,3,146,21,222.106,1123.648,743.1562857142859
2022-05-27,1544.9379999999999,249.4653,41,0.13,2022,5,2,27,4,147,21,270.24,2608.954,621.2408571428572
2022-05-28,1480.103,169.1964,44,0.21666666666666667,2022,5,2,28,5,148,21,1544.9379999999999,651.418,469.23857142857145
2022-05-29,691.108,110.4299,24,0.125,2022,5,2,29,6,149,21,1480.103,17.97,587.6221428571428
2022-05-30,736.8904,75.1597,21,0.10222222222222223,2022,5,2,30,0,150,22,691.108,336.562,683.7847142857144
2022-06-01,727.282,-37.4563,31,0.18888888888888888,2022,6,2,1,2,152,22,736.8904,241.436,740.9744857142858
2022-06-02,135.70600000000002,38.5265,20,0.23333333333333336,2022,6,2,2,3,153,22,727.282,222.106,810.381057142857
2022-06-03,1348.576,-29.0856,56,0.18000000000000002,2022,6,2,3,4,154,22,135.70600000000002,270.24,798.0382
2022-06-04,279.414,66.7452,32,0.225,2022,6,2,4,5,155,22,1348.576,1544.9379999999999,952.0862
2022-06-05,491.11199999999997,60.174899999999994,7,0.2,2022,6,2,5,6,156,22,279.414,1480.103,771.2970571428572
2022-06-06,31.349999999999998,2.178,6,0.0,2022,6,2,6,0,157,23,491.11199999999997,691.108,630.0126285714285
2022-06-08,729.3720000000001,-6.7949000000000055,30,0.35,2022,6,2,8,2,159,23,31.349999999999998,736.8904,535.7614857142856
2022-06-09,218.373,-51.8297,16,0.325,2022,6,2,9,3,160,23,729.3720000000001,727.282,534.6874285714285
2022-06-10,651.6579999999999,132.5173,45,0.05454545454545456,2022,6,2,10,4,161,23,218.373,135.70600000000002,461.98614285714285
2022-06-11,1580.894,274.9412,44,0.15,2022,6,2,11,5,162,23,651.6579999999999,1348.576,535.6935714285715
2022-06-12,821.7280000000001,171.87439999999998,29,0.13999999999999999,2022,6,2,12,6,163,23,1580.894,279.414,568.8818571428571
2022-06-13,1156.018,-95.0222,24,0.18,2022,6,2,13,0,164,24,821.7280000000001,491.11199999999997,646.3552857142857
2022-06-15,1119.222,128.05180000000001,46,0.15714285714285717,2022,6,2,15,2,166,24,1156.018,31.349999999999998,741.3418571428572
2022-06-16,1511.234,430.39300000000003,40,0.11666666666666668,2022,6,2,16,3,167,24,1119.222,729.3720000000001,896.7521428571429
2022-06-17,492.172,28.260899999999996,23,0.275,2022,6,2,17,4,168,24,1511.234,218.373,1008.4467142857144
2022-06-18,113.232,42.2862,9,0.1,2022,6,2,18,5,169,24,492.172,651.6579999999999,1047.560857142857
2022-06-19,1355.825,21.400600000000004,52,0.26,2022,6,2,19,6,170,24,113.232,1580.894,970.6428571428571
2022-06-20,524.268,137.762,27,0.1,2022,6,2,20,0,171,25,1355.825,821.7280000000001,938.4901428571429
2022-06-21,595.656,230.9592,26,0.18,2022,6,2,21,1,172,25,524.268,1156.018,895.9958571428571
2022-06-22,579.019,123.27860000000001,18,0.43333333333333335,2022,6,2,22,2,173,25,595.656,1119.222,815.9441428571429
2022-06-24,1287.614,-28.523400000000013,43,0.13,2022,6,2,24,4,175,25,579.019,1511.234,738.7722857142857
2022-06-25,636.952,36.9495,14,0.2,2022,6,2,25,5,176,25,1287.614,492.172,706.8265714285715
2022-06-26,1893.97,250.7696,54,0.10000000000000002,2022,6,2,26,6,177,25,636.952,113.232,727.5094285714287
2022-06-27,357.45599999999996,90.9204,12,0.025,2022,6,2,27,0,178,26,1893.97,1355.825,981.9005714285714
2022-06-29,1691.4712,90.58220000000001,36,0.15166666666666667,2022,6,2,29,2,180,26,357.45599999999996,524.268,839.2764285714285
2022-06-30,1021.285,203.08540000000002,23,0.16428571428571428,2022,6,2,30,3,181,26,1691.4712,595.656,1006.0197428571428
2022-07-01,639.83,103.9546,9,0.0,2022,7,3,1,4,182,26,1021.285,579.019,1066.8238857142858
2022-07-02,169.192,51.3259,9,0.5,2022,7,3,2,5,183,26,639.83,1287.614,1075.5111714285715
2022-07-03,1737.422,371.54359999999997,55,0.1125,2022,7,3,3,6,184,26,169.192,636.952,915.7366
2022-07-05,476.35400000000004,-337.4099,32,0.43333333333333335,2022,7,3,5,1,186,27,1737.422,1893.97,1072.9466
2022-07-06,380.378,13.7454,9,0.32499999999999996,2022,7,3,6,2,187,27,476.35400000000004,357.45599999999996,870.4300285714287
2022-07-07,408.342,65.61389999999999,22,0.18571428571428572,2022,7,3,7,3,188,27,380.378,1691.4712,873.7046
2022-07-08,1193.784,431.7624,62,0.022222222222222223,2022,7,3,8,4,189,27,408.342,1021.285,690.4004285714285
2022-07-09,1144.764,132.52439999999999,38,0.2375,2022,7,3,9,5,190,27,1193.784,639.83,715.0431428571429
2022-07-10,359.214,44.925,12,0.06666666666666667,2022,7,3,10,6,191,27,1144.764,169.192,787.1765714285715
2022-07-11,441.44199999999995,91.5526,29,0.06666666666666667,2022,7,3,11,0,192,28,359.214,1737.422,814.3225714285716
2022-07-12,3.816,1.1925,1,0.2,2022,7,3,12,1,193,28,441.44199999999995,476.35400000000004,629.1825714285715
2022-07-13,504.54200000000003,112.01670000000001,14,0.15000000000000002,2022,7,3,13,2,194,28,3.816,380.378,561.6771428571428
2022-07-14,1708.988,331.9453,46,0.11666666666666668,2022,7,3,14,3,195,28,504.54200000000003,408.342,579.4148571428572
2022-07-15,595.143,39.5232,20,0.0375,2022,7,3,15,4,196,28,1708.988,1193.784,765.2214285714286
2022-07-16,316.636,15.0374,7,0.2333333333333333,2022,7,3,16,5,197,28,595.143,1144.764,679.7012857142856
2022-07-17,997.708,266.5792,27,0.05,2022,7,3,17,6,198,28,316.636,359.214,561.3972857142857
2022-07-18,705.2239999999999,-46.7403,17,0.3,2022,7,3,18,0,199,29,997.708,441.44199999999995,652.6107142857143
2022-07-20,1547.228,396.0864,33,0.0818181818181818,2022,7,3,20,2,201,29,705.2239999999999,3.816,690.2938571428571
2022-07-21,2059.752,22.264199999999974,86,0.20909090909090908,2022,7,3,21,3,202,29,1547.228,504.54200000000003,910.7812857142857
2022-07-22,29.97,14.0859,3,0.0,2022,7,3,22,4,203,29,2059.752,1708.988,1132.9541428571429
2022-07-23,898.188,258.41179999999997,41,0.1,2022,7,3,23,5,204,29,29.97,595.143,893.0944285714287
2022-07-25,798.742,-39.7968,31,0.21250000000000002,2022,7,3,25,0,206,30,898.188,316.636,936.3865714285714
2022-07-26,362.352,45.294,3,0.2,2022,7,3,26,1,207,30,798.742,997.708,1005.2588571428571
2022-07-27,598.76,75.5955,22,0.05714285714285715,2022,7,3,27,2,208,30,362.352,705.2239999999999,914.4937142857143
2022-07-28,24.964,7.8136,5,0.1,2022,7,3,28,3,209,30,598.76,1547.228,899.2845714285714
2022-07-29,1391.294,367.4606,37,0.08333333333333333,2022,7,3,29,4,210,30,24.964,2059.752,681.8182857142857
2022-07-30,523.376,87.93679999999999,18,0.175,2022,7,3,30,5,211,30,1391.294,29.97,586.3242857142858
2022-07-31,708.078,73.7544,33,0.1,2022,7,3,31,6,212,30,523.376,898.188,656.8108571428572
2022-08-01,645.6679999999999,104.59049999999999,19,0.16,2022,8,3,1,0,213,31,708.078,798.742,629.6522857142857
2022-08-03,531.3480000000001,40.300900000000006,22,0.09999999999999999,2022,8,3,3,2,215,31,645.6679999999999,362.352,607.7845714285714
2022-08-04,20.07,0.43199999999999994,6,0.4000000000000001,2022,8,3,4,3,216,31,531.3480000000001,598.76,631.9268571428572
2022-08-05,503.676,170.4234,28,0.04,2022,8,3,5,4,217,31,20.07,24.964,549.2568571428571
2022-08-06,599.076,172.2912,29,0.03333333333333333,2022,8,3,6,5,218,31,503.676,1391.294,617.6442857142857
2022-08-07,1298.644,249.1749,48,0.10666666666666667,2022,8,3,7,6,219,31,599.076,523.376,504.4702857142857
2022-08-10,368.58,143.797,13,0.0,2022,8,3,10,2,222,32,1298.644,708.078,615.2228571428572
2022-08-11,708.726,235.90439999999998,36,0.23333333333333336,2022,8,3,11,3,223,32,368.58,645.6679999999999,566.7231428571429
2022-08-12,1370.2440000000001,362.8823,43,0.06000000000000001,2022,8,3,12,4,224,32,708.726,531.3480000000001,575.7314285714285
2022-08-13,1028.582,166.131,45,0.13333333333333333,2022,8,3,13,5,225,32,1370.2440000000001,20.07,695.5737142857143
2022-08-14,440.736,12.3879,11,0.06666666666666667,2022,8,3,14,6,226,32,1028.582,503.676,839.6468571428571
2022-08-15,148.24,48.6224,10,0.0,2022,8,3,15,0,227,33,440.736,599.076,830.6554285714286
2022-08-16,80.564,-12.0292,7,0.44999999999999996,2022,8,3,16,1,228,33,148.24,1298.644,766.2502857142857
2022-08-17,1146.334,139.1039,44,0.21538461538461537,2022,8,3,17,2,229,33,80.564,368.58,592.2388571428572
2022-08-18,944.876,143.4091,42,0.22307692307692306,2022,8,3,18,3,230,33,1146.334,708.726,703.3465714285715
2022-08-19,512.446,225.0193,9,0.25,2022,8,3,19,4,231,33,944.876,1370.2440000000001,737.0822857142858
2022-08-20,692.95,183.6178,25,0.08571428571428573,2022,8,3,20,5,232,33,512.446,1028.582,614.5397142857144
2022-08-21,2237.794,504.46979999999996,76,0.08421052631578947,2022,8,3,21,6,233,33,692.95,440.736,566.5922857142857
2022-08-22,524.54,-81.2501,3,0.30000000000000004,2022,8,3,22,0,234,34,2237.794,148.24,823.3148571428571
2022-08-23,222.448,30.9538,15,0.2,2022,8,3,23,1,235,34,524.54,80.564,877.0720000000001
2022-08-24,38.784,12.7788,7,0.20000000000000004,2022,8,3,24,2,236,34,222.448,1146.334,897.3411428571428
2022-08-25,361.988,-17.110799999999998,12,0.26,2022,8,3,25,3,237,34,38.784,944.876,739.1197142857144
2022-08-26,190.66,-14.765,11,0.19999999999999998,2022,8,3,26,4,238,34,361.988,512.446,655.85
2022-08-27,1860.674,472.0451,57,0.10666666666666667,2022,8,3,27,5,239,34,190.66,692.95,609.8805714285714
2022-08-28,305.882,94.9959,30,0.1142857142857143,2022,8,3,28,6,240,34,1860.674,2237.794,776.6982857142857
2022-08-29,235.46800000000002,57.1282,25,0.28,2022,8,3,29,0,241,35,305.882,524.54,500.71085714285715
2022-08-31,605.2239999999999,142.7237,26,0.14285714285714285,2022,8,3,31,2,243,35,235.46800000000002,222.448,459.41485714285716
2022-09-01,1261.81,340.5586,27,0.028571428571428574,2022,9,3,1,3,244,35,605.2239999999999,38.784,514.0971428571429
2022-09-02,2854.424,342.7277,102,0.11612903225806452,2022,9,3,2,4,245,35,1261.81,361.988,688.8151428571429
2022-09-03,1595.849,199.48180000000002,42,0.19615384615384618,2022,9,3,3,5,246,35,2854.424,190.66,1044.8774285714285
2022-09-04,1734.404,349.0915,88,0.212,2022,9,3,4,6,247,35,1595.849,1860.674,1245.6187142857143
2022-09-05,327.044,-17.1944,15,0.16,2022,9,3,5,0,248,36,1734.404,305.882,1227.5801428571428
2022-09-07,2270.625,490.8285,82,0.12272727272727274,2022,9,3,7,2,250,36,327.044,235.46800000000002,1230.6032857142857
2022-09-08,1418.702,55.59540000000001,50,0.2846153846153846,2022,9,3,8,3,251,36,2270.625,605.2239999999999,1521.34
2022-09-09,1795.2930000000001,220.94,87,0.23333333333333334,2022,9,3,9,4,252,36,1418.702,1261.81,1637.5511428571428
2022-09-10,1744.0520000000001,166.5691,53,0.0823529411764706,2022,9,3,10,5,253,36,1795.2930000000001,2854.424,1713.7630000000001
2022-09-11,1525.584,381.9662,79,0.11578947368421054,2022,9,3,11,6,254,36,1744.0520000000001,1595.849,1555.1384285714287
2022-09-12,491.55,219.391,32,0.0,2022,9,3,12,0,255,37,1525.584,1734.404,1545.1005714285716
2022-09-13,15.92,2.786,5,0.2,2022,9,3,13,1,256,37,491.55,327.044,1367.55
2022-09-14,859.359,-127.73079999999999,47,0.25,2022,9,3,14,2,257,37,15.92,2270.625,1323.1037142857144
2022-09-15,3101.738,597.7381,91,0.09090909090909091,2022,9,3,15,3,258,37,859.359,1418.702,1121.4942857142858
2022-09-16,311.456,76.9528,32,0.17500000000000002,2022,9,3,16,4,259,37,3101.738,1795.2930000000001,1361.928
2022-09-17,1546.606,414.99109999999996,46,0.13571428571428573,2022,9,3,17,5,260,37,311.456,1744.0520000000001,1149.9512857142856
2022-09-18,1511.93,501.5421,73,0.04,2022,9,3,18,6,261,37,1546.606,1525.584,1121.7447142857143
2022-09-19,1648.188,53.989900000000006,51,0.23333333333333334,2022,9,3,19,0,262,38,1511.93,491.55,1119.7941428571428
2022-09-20,917.721,235.4375,34,0.03636363636363637,2022,9,3,20,1,263,38,1648.188,15.92,1285.028142857143
2022-09-21,338.172,97.20689999999999,23,0.175,2022,9,3,21,2,264,38,917.721,859.359,1413.856857142857
2022-09-22,1444.517,414.1011,71,0.1105263157894737,2022,9,3,22,3,265,38,338.172,3101.738,1339.4015714285713
2022-09-23,1800.9699999999998,55.70400000000001,63,0.18421052631578946,2022,9,3,23,4,266,38,1444.517,311.456,1102.6557142857143
2022-09-24,2135.004,559.7336,72,0.08947368421052632,2022,9,3,24,5,267,38,1800.9699999999998,1546.606,1315.4434285714285
2022-09-25,1412.213,228.9978,52,0.12307692307692308,2022,9,3,25,6,268,38,2135.004,1511.93,1399.5002857142858
2022-09-26,555.4000000000001,0.6303999999999998,23,0.10000000000000002,2022,9,3,26,0,269,39,1412.213,1648.188,1385.2549999999999
2022-09-28,559.271,-46.37790000000001,21,0.27999999999999997,2022,9,3,28,2,271,39,555.4000000000001,917.721,1229.1424285714286
2022-09-29,1944.08,39.560700000000004,67,0.14761904761904762,2022,9,3,29,3,272,39,559.271,338.172,1177.9352857142856
2022-09-30,540.76,207.3547,27,0.14285714285714285,2022,9,3,30,4,273,39,1944.08,1444.517,1407.3507142857143
2022-10-01,1273.576,245.8725,53,0.10909090909090911,2022,10,4,1,5,274,39,540.76,1800.9699999999998,1278.2425714285714
2022-10-02,1528.766,-297.5013,102,0.25833333333333336,2022,10,4,2,6,275,39,1273.576,2135.004,1202.9005714285715
2022-10-03,710.5,100.2226,28,0.1,2022,10,4,3,0,276,40,1528.766,1412.213,1116.2951428571428
2022-10-04,19.98,8.5914,1,0.0,2022,10,4,4,1,277,40,710.5,555.4000000000001,1016.0504285714286
2022-10-05,1484.6560000000002,123.2581,51,0.10714285714285714,2022,10,4,5,2,278,40,19.98,559.271,939.5618571428571
2022-10-06,1499.652,348.323,29,0.05000000000000001,2022,10,4,6,3,279,40,1484.6560000000002,1944.08,1071.7597142857144
2022-10-07,1052.6280000000002,-47.74890000000001,40,0.31666666666666665,2022,10,4,7,4,280,40,1499.652,540.76,1008.2700000000001
2022-10-08,608.356,148.0335,12,0.05000000000000001,2022,10,4,8,5,281,40,1052.6280000000002,1273.576,1081.394
2022-10-09,844.1389999999999,-36.521100000000004,40,0.2,2022,10,4,9,6,282,40,608.356,1528.766,986.3625714285715
2022-10-10,239.358,-47.8716,3,0.3,2022,10,4,10,0,283,41,844.1389999999999,710.5,888.5587142857142
2022-10-12,1420.23,249.93080000000003,62,0.10714285714285714,2022,10,4,12,2,285,41,239.358,19.98,821.2527142857143
2022-10-13,912.422,47.345299999999995,48,0.21666666666666667,2022,10,4,13,3,286,41,1420.23,1484.6560000000002,1021.2884285714287
2022-10-14,134.332,-28.570200000000003,23,0.32,2022,10,4,14,4,287,41,912.422,1499.652,939.5407142857142
2022-10-15,507.7,223.76119999999997,25,0.0,2022,10,4,15,5,288,41,134.332,1052.6280000000002,744.495
2022-10-16,451.054,173.3542,14,0.13333333333333333,2022,10,4,16,6,289,41,507.7,608.356,666.6481428571427
2022-10-17,126.352,23.0989,9,0.05,2022,10,4,17,0,290,42,451.054,844.1389999999999,644.1764285714286
2022-10-19,1148.6822,-124.23999999999998,53,0.21466666666666667,2022,10,4,19,2,292,42,126.352,239.358,541.6354285714285
2022-10-20,668.4499999999999,69.21509999999999,40,0.14285714285714285,2022,10,4,20,3,293,42,1148.6822,1420.23,671.5388857142856
2022-10-21,1504.209,18.541700000000002,39,0.28,2022,10,4,21,4,294,42,668.4499999999999,912.422,564.1417428571428
2022-10-22,980.173,0.9025999999999854,33,0.2,2022,10,4,22,5,295,42,1504.209,134.332,648.6827428571429
2022-10-23,1026.6580000000001,50.418000000000006,55,0.18000000000000002,2022,10,4,23,6,296,42,980.173,507.7,769.5171714285714
2022-10-24,11.68,5.256,4,0.0,2022,10,4,24,0,297,43,1026.6580000000001,451.054,843.6540285714285
2022-10-26,999.868,107.72749999999999,38,0.26,2022,10,4,26,2,299,43,11.68,126.352,780.8863142857143
2022-10-27,529.655,97.3135,33,0.24545454545454548,2022,10,4,27,3,300,43,999.868,1148.6822,905.6743142857142
2022-10-28,408.726,36.1057,20,0.15000000000000002,2022,10,4,28,4,301,43,529.655,668.4499999999999,817.241857142857
2022-10-29,46.96,22.5408,8,0.0,2022,10,4,29,5,302,43,408.726,1504.209,780.1384285714286
2022-10-30,1709.338,31.390500000000003,70,0.1380952380952381,2022,10,4,30,6,303,43,46.96,980.173,571.96
2022-10-31,15.16,3.8118,5,0.2,2022,10,4,31,0,304,44,1709.338,1026.6580000000001,676.1264285714286
2022-11-01,255.81,118.99109999999999,16,0.06666666666666667,2022,11,4,1,1,305,44,15.16,11.68,531.6267142857142
2022-11-02,1619.004,98.43510000000002,82,0.06190476190476191,2022,11,4,2,2,306,44,255.81,999.868,566.5024285714286
2022-11-03,1903.769,342.2912,72,0.1523809523809524,2022,11,4,3,3,307,44,1619.004,529.655,654.9504285714285
2022-11-04,784.392,-74.20150000000001,46,0.35000000000000003,2022,11,4,4,4,308,44,1903.769,408.726,851.2524285714286
2022-11-05,2355.064,525.4202,62,0.15555555555555556,2022,11,4,5,5,309,44,784.392,46.96,904.919
2022-11-06,1752.306,152.6114,81,0.172,2022,11,4,6,6,310,44,2355.064,1709.338,1234.6481428571428
2022-11-07,1651.834,53.00649999999999,43,0.1111111111111111,2022,11,4,7,0,311,45,1752.306,15.16,1240.7864285714288
2022-11-08,384.1,145.392,15,0.0,2022,11,4,8,1,312,45,1651.834,255.81,1474.597
2022-11-09,724.792,148.5789,26,0.05714285714285715,2022,11,4,9,2,313,45,384.1,1619.004,1492.9241428571427
2022-11-10,2177.236,-279.29249999999996,57,0.2846153846153846,2022,11,4,10,3,314,45,724.792,1903.769,1365.1795714285715
2022-11-11,657.098,152.9591,49,0.1285714285714286,2022,11,4,11,4,315,45,2177.236,784.392,1404.2462857142857
2022-11-12,1699.354,-40.9796,89,0.19285714285714287,2022,11,4,12,5,316,45,657.098,2355.064,1386.0614285714287
2022-11-13,1662.6832000000002,96.43869999999998,70,0.1776470588235294,2022,11,4,13,6,317,45,1699.354,1752.306,1292.3885714285714
